24,1692865313.364623,1692865313.416268
11,1692865313.561985,1692865313.56532
8,1692865313.720661,1692865313.722718
10,1692865313.883768,1692865313.886164
10,1692865314.052707,1692865314.0552478
10,1692865314.229065,1692865314.231989
10,1692865314.379235,1692865314.381658
10,1692865314.537475,1692865314.540323
10,1692865314.704536,1692865314.7086442
10,1692865314.869462,1692865314.8725219
16,1692865315.0229619,1692865315.033481
10,1692865315.192478,1692865315.19623
10,1692865315.345639,1692865315.3483891
10,1692865315.4941308,1692865315.5011818
43,1692865315.645737,1692865315.70387
54,1692865315.8438349,1692865315.911337
55,1692865316.1648588,1692865316.302526
30,1692865316.435315,1692865316.509295
33,1692865316.652679,1692865316.731034
20,1692865316.864209,1692865316.90875
20,1692865317.049354,1692865317.093639
23,1692865317.239821,1692865317.29358
14,1692865317.415639,1692865317.449895
14,1692865317.579037,1692865317.612345
18,1692865317.739752,1692865317.785901
13,1692865317.904591,1692865317.944024
33,1692865318.086377,1692865318.165632
17,1692865318.2863822,1692865318.327486
17,1692865318.456993,1692865318.493541
20,1692865318.616269,1692865318.6682081
15,1692865318.795563,1692865318.8326569
29,1692865318.968627,1692865319.0901172
25,1692865319.275828,1692865319.336298
103,1692865319.4570298,1692865319.629241
60,1692865319.7622678,1692865319.832864
31,1692865319.9562979,1692865320.009152
21,1692865320.134896,1692865320.154059
10,1692865320.377771,1692865320.3805382
25,1692865320.522464,1692865320.557024
16,1692865320.692699,1692865320.715528
9,1692865320.844674,1692865320.8473668
12,1692865320.98912,1692865320.995289
10,1692865321.118577,1692865321.121504
19,1692865321.2640069,1692865321.2985091
21,1692865321.425698,1692865321.455062
22,1692865321.569217,1692865321.619034
166,1692865321.736285,1692865322.028259
32,1692865322.153497,1692865322.217719
47,1692865322.350806,1692865322.449006
79,1692865322.5727758,1692865322.725332
44,1692865322.853107,1692865322.948259
32,1692865323.0838962,1692865323.1628
39,1692865323.3008142,1692865323.387767
27,1692865323.517248,1692865323.5764768
30,1692865323.706968,1692865323.762644
37,1692865323.892107,1692865323.960122
35,1692865324.089987,1692865324.155704
16,1692865324.365067,1692865324.399314
23,1692865324.532747,1692865324.586245
26,1692865324.728138,1692865324.781041
20,1692865324.9152682,1692865324.960835
27,1692865325.104357,1692865325.163701
25,1692865325.3032708,1692865325.361357
24,1692865325.4911292,1692865325.5389922
26,1692865325.676744,1692865325.724971
21,1692865325.860071,1692865325.9060931
24,1692865326.042853,1692865326.093707
24,1692865326.227262,1692865326.274457
24,1692865326.4177501,1692865326.465008
28,1692865326.604725,1692865326.6761842
43,1692865326.823416,1692865326.908545
27,1692865327.049935,1692865327.111661
50,1692865327.2619689,1692865327.375388
77,1692865327.5214021,1692865327.6799622
92,1692865327.82146,1692865328.0115688
54,1692865328.156922,1692865328.274057
71,1692865328.506121,1692865328.667907
54,1692865328.8116071,1692865328.9239612
158,1692865329.072387,1692865329.387465
56,1692865329.5331771,1692865329.648061
43,1692865329.78689,1692865329.881968
72,1692865330.037914,1692865330.197354
67,1692865330.343287,1692865330.472726
45,1692865330.613834,1692865330.726699
50,1692865330.862881,1692865330.975744
47,1692865331.102011,1692865331.210568
33,1692865331.351964,1692865331.4348018
32,1692865331.560496,1692865331.6281118
36,1692865331.7595332,1692865331.835073
40,1692865331.979149,1692865332.0706291
31,1692865332.1965282,1692865332.26702
34,1692865332.413036,1692865332.5063
26,1692865332.640836,1692865332.702464
21,1692865332.841449,1692865332.902411
20,1692865333.0561018,1692865333.1031501
32,1692865333.338902,1692865333.423349
32,1692865333.560077,1692865333.632141
33,1692865333.774454,1692865333.841345
70,1692865333.977962,1692865334.110324
47,1692865334.267858,1692865334.386101
60,1692865334.524776,1692865334.63998
152,1692865334.7750762,1692865335.070509
100,1692865335.2090938,1692865335.404044
132,1692865335.554898,1692865335.808264
135,1692865335.9431272,1692865336.2417269
99,1692865336.377464,1692865336.566319
182,1692865336.7057421,1692865337.012835
111,1692865337.147698,1692865337.37641
77,1692865337.519924,1692865337.6792982
97,1692865337.832746,1692865338.0278778
98,1692865338.165608,1692865338.365281
155,1692865338.515848,1692865338.836792
41,1692865338.986301,1692865339.002201
107,1692865339.2336488,1692865339.455318
33,1692865339.596333,1692865339.6041532
82,1692865339.755423,1692865339.805606
50,1692865339.954412,1692865339.98679
28,1692865340.1432,1692865340.1530821
41,1692865340.302714,1692865340.356558
19,1692865340.506001,1692865340.512084
24,1692865340.671802,1692865340.703548
30,1692865340.858679,1692865340.895824
44,1692865341.037388,1692865341.093204
99,1692865341.2369668,1692865341.456465
23,1692865341.603029,1692865341.6520472
56,1692865341.805801,1692865341.921497
