24,1692930162.095236,1692930162.1440692
12,1692930162.279124,1692930162.283721
11,1692930162.425695,1692930162.430326
9,1692930162.5896618,1692930162.591968
17,1692930162.742595,1692930162.754863
9,1692930162.917359,1692930162.919613
10,1692930163.067771,1692930163.070487
12,1692930163.222471,1692930163.227241
13,1692930163.3760011,1692930163.38145
9,1692930163.535607,1692930163.5381289
41,1692930163.679626,1692930163.7385159
86,1692930163.880434,1692930164.010048
24,1692930164.150754,1692930164.2035441
48,1692930164.351003,1692930164.460188
29,1692930164.613447,1692930164.6770089
31,1692930164.8474329,1692930164.920728
25,1692930165.257438,1692930165.30655
12,1692930165.481965,1692930165.506467
26,1692930165.6654809,1692930165.713038
24,1692930165.8603861,1692930165.899261
16,1692930166.027783,1692930166.058079
29,1692930166.2116969,1692930166.2713869
19,1692930166.409034,1692930166.449227
24,1692930166.580173,1692930166.627716
53,1692930166.760293,1692930166.85935
55,1692930166.989111,1692930167.073065
43,1692930167.203128,1692930167.277503
34,1692930167.402465,1692930167.450882
21,1692930167.583912,1692930167.620555
23,1692930167.764734,1692930167.7984881
14,1692930167.92591,1692930167.946784
24,1692930168.076451,1692930168.112777
33,1692930168.245641,1692930168.299959
25,1692930168.432082,1692930168.470475
31,1692930168.607538,1692930168.6543412
31,1692930168.879211,1692930168.923885
39,1692930169.05483,1692930169.12528
36,1692930169.258708,1692930169.313351
34,1692930169.4536479,1692930169.514575
27,1692930169.65094,1692930169.699848
31,1692930169.847735,1692930169.9069061
56,1692930170.0430138,1692930170.151763
58,1692930170.28458,1692930170.3956292
35,1692930170.529346,1692930170.623882
23,1692930170.759756,1692930170.817934
24,1692930170.9559739,1692930171.0177212
19,1692930171.159798,1692930171.2201269
12,1692930171.366945,1692930171.405333
24,1692930171.540351,1692930171.5972621
42,1692930171.732903,1692930171.817317
26,1692930171.957008,1692930172.028362
62,1692930172.180736,1692930172.31288
148,1692930172.4548612,1692930172.730609
92,1692930172.860425,1692930173.039989
84,1692930173.273962,1692930173.4755971
179,1692930173.610361,1692930173.934035
156,1692930174.071032,1692930174.356884
229,1692930174.4900632,1692930174.944648
107,1692930175.082318,1692930175.316113
155,1692930175.451587,1692930175.780958
157,1692930175.9151192,1692930176.2086022
131,1692930176.348256,1692930176.575493
105,1692930176.6996758,1692930176.887653
76,1692930177.022725,1692930177.185733
236,1692930177.311312,1692930177.6868968
56,1692930177.816187,1692930177.9308622
104,1692930178.066711,1692930178.260591
88,1692930178.394916,1692930178.590678
130,1692930178.843004,1692930179.1136918
65,1692930179.2643259,1692930179.480512
95,1692930179.6271842,1692930179.879528
58,1692930180.040263,1692930180.280801
74,1692930180.615432,1692930180.870551
103,1692930181.05426,1692930181.457793
77,1692930181.6030369,1692930181.767333
322,1692930181.91793,1692930182.8710458
95,1692930183.101328,1692930183.453888
215,1692930183.688511,1692930184.166453
101,1692930184.3743849,1692930184.683773
101,1692930184.8354461,1692930185.0515919
204,1692930185.1991239,1692930185.474016
117,1692930185.626339,1692930185.895809
222,1692930186.041856,1692930186.503249
500,1692930186.646718,1692930187.51942
185,1692930187.6564312,1692930188.0725918
265,1692930188.2114701,1692930188.7155929
